ID_Pedido,Fecha,ID_Cliente,Pais,Categoria,Producto,Precio_Unitario,Cantidad,Costo_Envio,Canal_Venta,Puntuacion_Satisfaccion,Ingresos_Brutos,Ingreso_Neto_Logistico,Coste_Envio_Relativo,Anio,Mes_Numero,Mes,Trimestre,Nivel_Satisfaccion,Indicador_Satisfaccion_Alta
ORD-2122,2025-01-11,CLI-146,Chile,Tecnología,Monitor 4K Curved,469.59,2,35.3,App,5,939.18,903.88,0.037586,2025,1,2025-01,T1,Alta,1
ORD-2123,2025-09-11,CLI-246,España,Tecnología,Laptop Pro 15,1089.02,3,64.2,Web,5,3267.06,3202.86,0.019651,2025,9,2025-09,T3,Alta,1
ORD-2124,2025-11-26,CLI-287,México,Tecnología,Auriculares Noise-Cancelling,863.36,3,57.53,Tienda Física,5,2590.08,2532.55,0.022212,2025,11,2025-11,T4,Alta,1
ORD-2125,2025-12-26,CLI-304,Argentina,Tecnología,Laptop Pro 15,438.38,4,34.23,Web,4,1753.52,1719.29,0.019521,2025,12,2025-12,T4,Alta,1
ORD-2126,2025-02-07,CLI-183,España,Tecnología,Laptop Pro 15,407.55,1,32.42,Tienda Física,3,407.55,375.13,0.079549,2025,2,2025-02,T1,Media,0
ORD-2127,2025-05-14,CLI-458,México,Tecnología,Smartwatch Series Z,1068.79,1,64.58,Web,5,1068.79,1004.21,0.060423,2025,5,2025-05,T2,Alta,1
ORD-2128,2025-07-19,CLI-415,Argentina,Tecnología,Smartphone Alpha,611.42,1,38.55,Web,3,611.42,572.87,0.06305,2025,7,2025-07,T3,Media,0
ORD-2129,2025-01-23,CLI-465,España,Tecnología,Laptop Pro 15,385.87,2,32.4,Web,5,771.74,739.34,0.041983,2025,1,2025-01,T1,Alta,1
ORD-2130,2025-10-30,CLI-465,España,Tecnología,Laptop Pro 15,173.48,1,14.17,Web,5,173.48,159.31,0.081681,2025,10,2025-10,T4,Alta,1
ORD-2131,2025-12-12,CLI-177,Argentina,Tecnología,Smartphone Alpha,248.61,2,24.02,Tienda Física,5,497.22,473.2,0.048309,2025,12,2025-12,T4,Alta,1
ORD-2132,2025-10-29,CLI-173,España,Tecnología,Smartphone Alpha,355.19,1,22.87,App,4,355.19,332.32,0.064388,2025,10,2025-10,T4,Alta,1
ORD-2133,2025-12-29,CLI-479,España,Tecnología,Laptop Pro 15,323.82,2,28.5,App,5,647.64,619.14,0.044006,2025,12,2025-12,T4,Alta,1
ORD-2134,2025-08-06,CLI-289,España,Tecnología,Laptop Pro 15,532.41,2,33.72,Web,3,1064.82,1031.1,0.031667,2025,8,2025-08,T3,Media,0
ORD-2135,2025-05-21,CLI-268,Argentina,Estilo de Vida,Mochila Ergonómica,87.97,1,7.74,App,5,87.97,80.23,0.087985,2025,5,2025-05,T2,Alta,1
ORD-2136,2025-04-14,CLI-337,Colombia,Tecnología,Laptop Pro 15,786.5,1,49.9,Web,3,786.5,736.6,0.063446,2025,4,2025-04,T2,Media,0
ORD-2137,2025-07-29,CLI-180,España,Tecnología,Monitor 4K Curved,895.39,1,50.25,App,5,895.39,845.14,0.056121,2025,7,2025-07,T3,Alta,1
ORD-2138,2025-04-21,CLI-198,Argentina,Tecnología,Smartphone Alpha,1145.72,3,64.53,Web,1,3437.16,3372.63,0.018774,2025,4,2025-04,T2,Baja,0
ORD-2139,2025-04-14,CLI-302,México,Tecnología,Monitor 4K Curved,936.36,1,59.76,Tienda Física,5,936.36,876.6,0.063822,2025,4,2025-04,T2,Alta,1
ORD-2140,2025-11-12,CLI-424,Argentina,Estilo de Vida,Botella Térmica Inteligente,198.96,4,5.09,Web,4,795.84,790.75,0.006396,2025,11,2025-11,T4,Alta,1
ORD-2141,2025-06-20,CLI-169,Argentina,Estilo de Vida,Mochila Ergonómica,72.68,1,6.07,Web,2,72.68,66.61,0.083517,2025,6,2025-06,T2,Baja,0
ORD-2142,2025-12-22,CLI-407,España,Tecnología,Auriculares Noise-Cancelling,1139.46,3,71.84,Web,4,3418.38,3346.54,0.021016,2025,12,2025-12,T4,Alta,1
ORD-2143,2025-11-20,CLI-291,Argentina,Estilo de Vida,Botella Térmica Inteligente,123.01,2,5.31,App,5,246.02,240.71,0.021584,2025,11,2025-11,T4,Alta,1
ORD-2144,2025-05-13,CLI-268,Colombia,Tecnología,Laptop Pro 15,291.46,1,23.65,Tienda Física,4,291.46,267.81,0.081143,2025,5,2025-05,T2,Alta,1
ORD-2145,2025-10-20,CLI-115,Chile,Estilo de Vida,Mochila Ergonómica,54.27,1,11.72,Web,4,54.27,42.55,0.215957,2025,10,2025-10,T4,Alta,1
ORD-2146,2025-11-24,CLI-179,España,Estilo de Vida,Set de Teclado Mecánico,237.29,3,3.35,Tienda Física,2,711.87,708.52,0.004706,2025,11,2025-11,T4,Baja,0
ORD-2147,2025-05-07,CLI-360,Argentina,Tecnología,Laptop Pro 15,858.8,2,57.73,Web,2,1717.6,1659.87,0.033611,2025,5,2025-05,T2,Baja,0
ORD-2148,2025-04-16,CLI-303,México,Tecnología,Auriculares Noise-Cancelling,259.87,1,25.63,App,4,259.87,234.24,0.098626,2025,4,2025-04,T2,Alta,1
ORD-2149,2025-04-02,CLI-405,Colombia,Tecnología,Smartphone Alpha,604.07,1,43.37,Web,5,604.07,560.7,0.071796,2025,4,2025-04,T2,Alta,1
ORD-2150,2025-10-14,CLI-497,Argentina,Tecnología,Smartphone Alpha,1189.78,2,71.93,Web,4,2379.56,2307.63,0.030228,2025,10,2025-10,T4,Alta,1
ORD-2151,2025-02-20,CLI-219,México,Estilo de Vida,Lámpara LED Escritorio,144.86,1,8.0,Web,5,144.86,136.86,0.055226,2025,2,2025-02,T1,Alta,1
ORD-2152,2025-01-29,CLI-335,Argentina,Tecnología,Laptop Pro 15,918.19,1,53.48,App,4,918.19,864.71,0.058245,2025,1,2025-01,T1,Alta,1
ORD-2153,2025-10-23,CLI-279,Colombia,Tecnología,Smartphone Alpha,669.35,3,39.79,Tienda Física,4,2008.05,1968.26,0.019815,2025,10,2025-10,T4,Alta,1
ORD-2154,2025-10-24,CLI-241,España,Estilo de Vida,Silla Gaming X,138.24,1,7.26,Tienda Física,1,138.24,130.98,0.052517,2025,10,2025-10,T4,Baja,0
ORD-2155,2025-08-02,CLI-241,México,Estilo de Vida,Mochila Ergonómica,269.78,1,10.73,Web,5,269.78,259.05,0.039773,2025,8,2025-08,T3,Alta,1
ORD-2156,2025-09-24,CLI-205,España,Tecnología,Laptop Pro 15,774.66,1,46.98,App,5,774.66,727.68,0.060646,2025,9,2025-09,T3,Alta,1
ORD-2157,2025-09-14,CLI-106,Argentina,Estilo de Vida,Lámpara LED Escritorio,265.06,1,10.77,Web,4,265.06,254.29,0.040632,2025,9,2025-09,T3,Alta,1
ORD-2158,2025-10-29,CLI-430,España,Tecnología,Smartwatch Series Z,1051.22,1,62.37,Web,5,1051.22,988.85,0.059331,2025,10,2025-10,T4,Alta,1
ORD-2159,2025-04-11,CLI-323,España,Tecnología,Auriculares Noise-Cancelling,1017.05,3,59.37,Tienda Física,3,3051.15,2991.78,0.019458,2025,4,2025-04,T2,Media,0
ORD-2160,2025-12-12,CLI-117,México,Tecnología,Smartwatch Series Z,184.26,4,23.67,App,5,737.04,713.37,0.032115,2025,12,2025-12,T4,Alta,1
ORD-2161,2025-04-20,CLI-282,España,Tecnología,Monitor 4K Curved,659.64,2,41.52,Web,4,1319.28,1277.76,0.031472,2025,4,2025-04,T2,Alta,1
ORD-2162,2025-07-01,CLI-407,México,Estilo de Vida,Mochila Ergonómica,285.31,1,5.22,App,5,285.31,280.09,0.018296,2025,7,2025-07,T3,Alta,1
ORD-2163,2025-11-09,CLI-359,España,Tecnología,Laptop Pro 15,415.45,3,33.36,Web,3,1246.35,1212.99,0.026766,2025,11,2025-11,T4,Media,0
ORD-2164,2025-01-01,CLI-204,Argentina,Tecnología,Laptop Pro 15,1063.56,1,64.96,App,4,1063.56,998.6,0.061078,2025,1,2025-01,T1,Alta,1
ORD-2165,2025-11-15,CLI-290,México,Estilo de Vida,Lámpara LED Escritorio,217.13,2,5.31,Tienda Física,4,434.26,428.95,0.012228,2025,11,2025-11,T4,Alta,1
ORD-2166,2025-02-24,CLI-277,México,Tecnología,Laptop Pro 15,823.56,1,54.95,Web,5,823.56,768.61,0.066723,2025,2,2025-02,T1,Alta,1
ORD-2167,2025-05-29,CLI-314,España,Tecnología,Laptop Pro 15,1053.68,1,62.9,Tienda Física,5,1053.68,990.78,0.059696,2025,5,2025-05,T2,Alta,1
ORD-2168,2025-11-05,CLI-246,México,Tecnología,Smartwatch Series Z,225.26,3,23.33,Web,5,675.78,652.45,0.034523,2025,11,2025-11,T4,Alta,1
ORD-2169,2025-05-17,CLI-271,Chile,Tecnología,Smartphone Alpha,152.58,2,16.79,App,5,305.16,288.37,0.05502,2025,5,2025-05,T2,Alta,1
ORD-2170,2025-07-21,CLI-476,Chile,Estilo de Vida,Lámpara LED Escritorio,291.32,1,10.98,Web,4,291.32,280.34,0.037691,2025,7,2025-07,T3,Alta,1
ORD-2171,2025-11-09,CLI-482,Colombia,Tecnología,Smartphone Alpha,961.38,3,54.75,Web,5,2884.14,2829.39,0.018983,2025,11,2025-11,T4,Alta,1
ORD-2172,2025-04-27,CLI-224,España,Tecnología,Smartwatch Series Z,593.41,1,37.2,Web,3,593.41,556.21,0.062689,2025,4,2025-04,T2,Media,0
ORD-2173,2025-06-03,CLI-376,España,Estilo de Vida,Set de Teclado Mecánico,204.08,1,4.99,Web,4,204.08,199.09,0.024451,2025,6,2025-06,T2,Alta,1
ORD-2174,2025-10-18,CLI-432,México,Estilo de Vida,Lámpara LED Escritorio,289.98,2,6.99,Web,5,579.96,572.97,0.012053,2025,10,2025-10,T4,Alta,1
ORD-2175,2025-03-04,CLI-358,México,Estilo de Vida,Silla Gaming X,67.88,1,6.98,Web,4,67.88,60.9,0.102829,2025,3,2025-03,T1,Alta,1
ORD-2176,2025-09-01,CLI-370,México,Tecnología,Smartwatch Series Z,957.4,2,59.76,App,3,1914.8,1855.04,0.03121,2025,9,2025-09,T3,Media,0
ORD-2177,2025-01-25,CLI-218,España,Tecnología,Smartwatch Series Z,767.95,1,43.51,Tienda Física,1,767.95,724.44,0.056657,2025,1,2025-01,T1,Baja,0
ORD-2178,2025-03-31,CLI-493,Colombia,Tecnología,Auriculares Noise-Cancelling,259.28,1,25.86,Web,5,259.28,233.42,0.099738,2025,3,2025-03,T1,Alta,1
ORD-2179,2025-03-16,CLI-475,México,Estilo de Vida,Lámpara LED Escritorio,144.25,2,8.13,Tienda Física,5,288.5,280.37,0.02818,2025,3,2025-03,T1,Alta,1
ORD-2180,2025-10-21,CLI-285,Argentina,Estilo de Vida,Silla Gaming X,127.04,1,8.71,App,4,127.04,118.33,0.068561,2025,10,2025-10,T4,Alta,1
ORD-2181,2025-07-29,CLI-357,México,Tecnología,Smartphone Alpha,964.44,1,56.1,App,3,964.44,908.34,0.058168,2025,7,2025-07,T3,Media,0
ORD-2182,2025-12-13,CLI-154,España,Tecnología,Laptop Pro 15,872.58,3,58.49,Web,2,2617.74,2559.25,0.022344,2025,12,2025-12,T4,Baja,0
ORD-2183,2025-01-17,CLI-146,España,Estilo de Vida,Botella Térmica Inteligente,68.99,2,3.13,Tienda Física,5,137.98,134.85,0.022684,2025,1,2025-01,T1,Alta,1
ORD-2184,2025-05-08,CLI-271,España,Tecnología,Monitor 4K Curved,1140.2,1,63.81,App,4,1140.2,1076.39,0.055964,2025,5,2025-05,T2,Alta,1
ORD-2185,2025-12-30,CLI-164,Colombia,Tecnología,Laptop Pro 15,495.55,2,35.12,Web,4,991.1,955.98,0.035435,2025,12,2025-12,T4,Alta,1
ORD-2186,2025-09-08,CLI-338,Chile,Estilo de Vida,Silla Gaming X,215.7,1,11.46,App,5,215.7,204.24,0.053129,2025,9,2025-09,T3,Alta,1
ORD-2187,2025-06-28,CLI-157,España,Tecnología,Smartphone Alpha,815.51,1,51.47,Web,4,815.51,764.04,0.063114,2025,6,2025-06,T2,Alta,1
ORD-2188,2025-07-01,CLI-146,Colombia,Tecnología,Smartphone Alpha,931.64,1,59.93,Web,3,931.64,871.71,0.064327,2025,7,2025-07,T3,Media,0
ORD-2189,2025-06-01,CLI-437,Argentina,Estilo de Vida,Lámpara LED Escritorio,240.5,1,5.72,App,5,240.5,234.78,0.023784,2025,6,2025-06,T2,Alta,1
ORD-2190,2025-01-25,CLI-291,España,Estilo de Vida,Lámpara LED Escritorio,95.41,3,4.08,Tienda Física,1,286.23,282.15,0.014254,2025,1,2025-01,T1,Baja,0
ORD-2191,2025-06-29,CLI-477,España,Estilo de Vida,Lámpara LED Escritorio,40.65,1,3.47,Tienda Física,4,40.65,37.18,0.085363,2025,6,2025-06,T2,Alta,1
ORD-2192,2025-07-17,CLI-365,España,Estilo de Vida,Silla Gaming X,138.71,2,6.81,Tienda Física,4,277.42,270.61,0.024548,2025,7,2025-07,T3,Alta,1
ORD-2193,2025-12-10,CLI-227,México,Tecnología,Smartphone Alpha,266.12,2,24.58,Web,4,532.24,507.66,0.046182,2025,12,2025-12,T4,Alta,1
ORD-2194,2025-06-10,CLI-216,España,Tecnología,Auriculares Noise-Cancelling,677.11,1,44.74,App,4,677.11,632.37,0.066075,2025,6,2025-06,T2,Alta,1
ORD-2195,2025-06-26,CLI-316,Chile,Tecnología,Smartphone Alpha,1169.52,1,73.31,Web,4,1169.52,1096.21,0.062684,2025,6,2025-06,T2,Alta,1
ORD-2196,2025-10-12,CLI-135,España,Tecnología,Smartphone Alpha,569.82,2,33.83,App,3,1139.64,1105.81,0.029685,2025,10,2025-10,T4,Media,0
ORD-2197,2025-03-04,CLI-467,Argentina,Estilo de Vida,Lámpara LED Escritorio,114.06,2,8.73,App,5,228.12,219.39,0.038269,2025,3,2025-03,T1,Alta,1
ORD-2198,2025-05-30,CLI-406,Argentina,Tecnología,Auriculares Noise-Cancelling,465.03,1,31.07,Tienda Física,3,465.03,433.96,0.066813,2025,5,2025-05,T2,Media,0
ORD-2199,2025-06-03,CLI-249,México,Estilo de Vida,Set de Teclado Mecánico,266.92,3,4.8,Web,5,800.76,795.96,0.005994,2025,6,2025-06,T2,Alta,1
ORD-2200,2025-06-05,CLI-153,México,Estilo de Vida,Botella Térmica Inteligente,177.3,1,9.58,Web,2,177.3,167.72,0.054033,2025,6,2025-06,T2,Baja,0
ORD-2201,2025-02-18,CLI-148,España,Tecnología,Smartwatch Series Z,272.22,2,19.0,App,3,544.44,525.44,0.034898,2025,2,2025-02,T1,Media,0
ORD-2202,2025-12-03,CLI-212,Chile,Tecnología,Monitor 4K Curved,992.57,3,62.0,Tienda Física,5,2977.71,2915.71,0.020821,2025,12,2025-12,T4,Alta,1
ORD-2203,2025-03-25,CLI-197,Colombia,Estilo de Vida,Set de Teclado Mecánico,200.98,2,9.95,Web,1,401.96,392.01,0.024754,2025,3,2025-03,T1,Baja,0
ORD-2204,2025-12-27,CLI-452,Colombia,Tecnología,Auriculares Noise-Cancelling,270.37,2,26.89,Web,5,540.74,513.85,0.049728,2025,12,2025-12,T4,Alta,1
ORD-2205,2025-06-26,CLI-431,Chile,Tecnología,Laptop Pro 15,636.27,1,38.39,App,5,636.27,597.88,0.060336,2025,6,2025-06,T2,Alta,1
ORD-2206,2025-05-28,CLI-264,Argentina,Tecnología,Smartwatch Series Z,990.82,1,59.48,Web,4,990.82,931.34,0.060031,2025,5,2025-05,T2,Alta,1
ORD-2207,2025-04-28,CLI-202,España,Tecnología,Smartphone Alpha,1162.55,1,67.17,Web,5,1162.55,1095.38,0.057778,2025,4,2025-04,T2,Alta,1
ORD-2208,2025-12-08,CLI-216,Chile,Estilo de Vida,Botella Térmica Inteligente,236.53,4,6.86,App,2,946.12,939.26,0.007251,2025,12,2025-12,T4,Baja,0
ORD-2209,2025-03-04,CLI-262,España,Tecnología,Laptop Pro 15,756.65,1,43.48,Web,3,756.65,713.17,0.057464,2025,3,2025-03,T1,Media,0
ORD-2210,2025-07-08,CLI-100,España,Tecnología,Smartwatch Series Z,1061.89,1,61.93,Web,5,1061.89,999.96,0.058321,2025,7,2025-07,T3,Alta,1
ORD-2211,2025-12-26,CLI-352,España,Tecnología,Smartwatch Series Z,778.05,5,48.26,Web,5,3890.25,3841.99,0.012405,2025,12,2025-12,T4,Alta,1
ORD-2212,2025-02-18,CLI-117,Argentina,Tecnología,Smartwatch Series Z,283.06,1,26.48,Web,5,283.06,256.58,0.093549,2025,2,2025-02,T1,Alta,1
ORD-2213,2025-11-23,CLI-423,Argentina,Estilo de Vida,Lámpara LED Escritorio,255.88,3,8.31,Tienda Física,3,767.64,759.33,0.010825,2025,11,2025-11,T4,Media,0
ORD-2214,2025-09-14,CLI-358,México,Tecnología,Smartphone Alpha,859.23,1,48.84,App,3,859.23,810.39,0.056842,2025,9,2025-09,T3,Media,0
ORD-2215,2025-08-12,CLI-350,México,Estilo de Vida,Botella Térmica Inteligente,95.62,1,7.02,Web,4,95.62,88.6,0.073416,2025,8,2025-08,T3,Alta,1
ORD-2216,2025-05-21,CLI-434,Chile,Tecnología,Monitor 4K Curved,621.43,2,39.37,Web,5,1242.86,1203.49,0.031677,2025,5,2025-05,T2,Alta,1
ORD-2217,2025-08-03,CLI-443,Chile,Tecnología,Smartwatch Series Z,1095.76,1,60.78,Web,5,1095.76,1034.98,0.055468,2025,8,2025-08,T3,Alta,1
ORD-2218,2025-07-30,CLI-492,España,Estilo de Vida,Set de Teclado Mecánico,139.81,1,9.82,Tienda Física,3,139.81,129.99,0.070238,2025,7,2025-07,T3,Media,0
ORD-2219,2025-11-14,CLI-188,España,Tecnología,Smartwatch Series Z,532.51,2,33.93,Tienda Física,2,1065.02,1031.09,0.031859,2025,11,2025-11,T4,Baja,0
ORD-2220,2025-02-01,CLI-215,España,Tecnología,Smartwatch Series Z,855.69,1,48.11,App,5,855.69,807.58,0.056224,2025,2,2025-02,T1,Alta,1
ORD-2221,2025-06-07,CLI-112,Chile,Tecnología,Monitor 4K Curved,1013.92,1,61.1,Web,5,1013.92,952.82,0.060261,2025,6,2025-06,T2,Alta,1
ORD-2222,2025-10-12,CLI-493,México,Estilo de Vida,Silla Gaming X,132.01,1,8.02,Web,4,132.01,123.99,0.060753,2025,10,2025-10,T4,Alta,1
ORD-2223,2025-11-01,CLI-129,España,Tecnología,Smartwatch Series Z,656.67,3,47.24,App,4,1970.01,1922.77,0.02398,2025,11,2025-11,T4,Alta,1
ORD-2224,2025-10-13,CLI-402,España,Tecnología,Smartphone Alpha,267.22,1,22.95,Tienda Física,4,267.22,244.27,0.085884,2025,10,2025-10,T4,Alta,1
ORD-2225,2025-05-24,CLI-265,España,Tecnología,Laptop Pro 15,1077.54,1,60.48,Web,4,1077.54,1017.06,0.056128,2025,5,2025-05,T2,Alta,1
ORD-2226,2025-01-19,CLI-327,Colombia,Tecnología,Monitor 4K Curved,927.04,1,57.63,Web,5,927.04,869.41,0.062166,2025,1,2025-01,T1,Alta,1
ORD-2227,2025-01-18,CLI-308,México,Estilo de Vida,Botella Térmica Inteligente,220.95,1,6.31,Web,5,220.95,214.64,0.028558,2025,1,2025-01,T1,Alta,1
ORD-2228,2025-09-14,CLI-123,España,Estilo de Vida,Silla Gaming X,57.84,1,10.05,Web,5,57.84,47.79,0.173755,2025,9,2025-09,T3,Alta,1
ORD-2229,2025-03-19,CLI-232,España,Estilo de Vida,Botella Térmica Inteligente,149.31,1,3.92,Web,5,149.31,145.39,0.026254,2025,3,2025-03,T1,Alta,1
ORD-2230,2025-06-24,CLI-114,Colombia,Estilo de Vida,Botella Térmica Inteligente,287.12,2,4.62,Tienda Física,5,574.24,569.62,0.008045,2025,6,2025-06,T2,Alta,1
ORD-2231,2025-07-13,CLI-105,España,Tecnología,Monitor 4K Curved,664.87,1,41.41,Web,2,664.87,623.46,0.062283,2025,7,2025-07,T3,Baja,0
ORD-2232,2025-04-23,CLI-308,Argentina,Estilo de Vida,Set de Teclado Mecánico,119.52,1,8.34,Tienda Física,4,119.52,111.18,0.069779,2025,4,2025-04,T2,Alta,1
ORD-2233,2025-04-24,CLI-255,Colombia,Tecnología,Smartwatch Series Z,970.56,1,55.04,Tienda Física,5,970.56,915.52,0.05671,2025,4,2025-04,T2,Alta,1
ORD-2234,2025-08-10,CLI-391,México,Tecnología,Laptop Pro 15,1089.27,1,66.61,App,1,1089.27,1022.66,0.061151,2025,8,2025-08,T3,Baja,0
ORD-2235,2025-06-15,CLI-397,Argentina,Tecnología,Monitor 4K Curved,1159.54,1,66.19,Tienda Física,3,1159.54,1093.35,0.057083,2025,6,2025-06,T2,Media,0
ORD-2236,2025-11-15,CLI-342,Argentina,Tecnología,Monitor 4K Curved,554.29,5,41.08,App,5,2771.45,2730.37,0.014823,2025,11,2025-11,T4,Alta,1
ORD-2237,2025-05-12,CLI-185,Argentina,Tecnología,Auriculares Noise-Cancelling,242.12,2,25.49,Tienda Física,4,484.24,458.75,0.052639,2025,5,2025-05,T2,Alta,1
ORD-2238,2025-09-21,CLI-145,Argentina,Estilo de Vida,Botella Térmica Inteligente,217.38,2,5.64,Web,5,434.76,429.12,0.012973,2025,9,2025-09,T3,Alta,1
ORD-2239,2025-02-24,CLI-430,Chile,Tecnología,Laptop Pro 15,659.84,1,41.42,Tienda Física,5,659.84,618.42,0.062773,2025,2,2025-02,T1,Alta,1
ORD-2240,2025-12-25,CLI-283,Chile,Estilo de Vida,Set de Teclado Mecánico,260.52,4,9.25,Web,5,1042.08,1032.83,0.008876,2025,12,2025-12,T4,Alta,1
ORD-2241,2025-05-11,CLI-337,Argentina,Estilo de Vida,Botella Térmica Inteligente,52.55,1,6.17,Web,4,52.55,46.38,0.117412,2025,5,2025-05,T2,Alta,1
ORD-2242,2025-10-15,CLI-415,México,Tecnología,Laptop Pro 15,950.21,1,56.8,Web,5,950.21,893.41,0.059776,2025,10,2025-10,T4,Alta,1
ORD-2243,2025-09-23,CLI-308,España,Estilo de Vida,Set de Teclado Mecánico,270.25,1,11.22,Web,5,270.25,259.03,0.041517,2025,9,2025-09,T3,Alta,1
ORD-2244,2025-06-11,CLI-345,España,Estilo de Vida,Set de Teclado Mecánico,32.83,2,10.96,Tienda Física,4,65.66,54.7,0.16692,2025,6,2025-06,T2,Alta,1
ORD-2245,2025-03-28,CLI-120,España,Tecnología,Smartphone Alpha,757.65,1,46.53,Tienda Física,5,757.65,711.12,0.061414,2025,3,2025-03,T1,Alta,1
ORD-2246,2025-02-24,CLI-392,Colombia,Estilo de Vida,Mochila Ergonómica,57.56,1,9.8,Web,3,57.56,47.76,0.170257,2025,2,2025-02,T1,Media,0
ORD-2247,2025-10-15,CLI-440,España,Estilo de Vida,Botella Térmica Inteligente,268.41,1,3.4,Web,5,268.41,265.01,0.012667,2025,10,2025-10,T4,Alta,1
ORD-2248,2025-06-27,CLI-411,España,Tecnología,Smartphone Alpha,1183.69,1,69.75,Web,4,1183.69,1113.94,0.058926,2025,6,2025-06,T2,Alta,1
ORD-2249,2025-12-15,CLI-154,España,Tecnología,Laptop Pro 15,356.65,3,22.99,Web,4,1069.95,1046.96,0.021487,2025,12,2025-12,T4,Alta,1
ORD-2250,2025-01-08,CLI-373,México,Tecnología,Monitor 4K Curved,415.38,1,28.88,Tienda Física,4,415.38,386.5,0.069527,2025,1,2025-01,T1,Alta,1
ORD-2251,2025-11-17,CLI-312,México,Estilo de Vida,Set de Teclado Mecánico,77.95,3,9.71,Web,4,233.85,224.14,0.041522,2025,11,2025-11,T4,Alta,1
ORD-2252,2025-11-09,CLI-310,España,Tecnología,Monitor 4K Curved,995.51,3,57.52,App,4,2986.53,2929.01,0.01926,2025,11,2025-11,T4,Alta,1
ORD-2253,2025-09-04,CLI-404,España,Tecnología,Auriculares Noise-Cancelling,1194.15,1,65.09,Tienda Física,5,1194.15,1129.06,0.054507,2025,9,2025-09,T3,Alta,1
ORD-2254,2025-11-19,CLI-233,Argentina,Tecnología,Monitor 4K Curved,600.79,2,42.58,App,5,1201.58,1159.0,0.035437,2025,11,2025-11,T4,Alta,1
ORD-2255,2025-09-12,CLI-244,México,Estilo de Vida,Silla Gaming X,215.93,1,4.01,Web,5,215.93,211.92,0.018571,2025,9,2025-09,T3,Alta,1
ORD-2256,2025-11-24,CLI-338,España,Estilo de Vida,Lámpara LED Escritorio,27.81,2,3.2,Tienda Física,1,55.62,52.42,0.057533,2025,11,2025-11,T4,Baja,0
ORD-2257,2025-02-23,CLI-191,España,Tecnología,Monitor 4K Curved,194.6,1,16.33,Web,5,194.6,178.27,0.083916,2025,2,2025-02,T1,Alta,1
ORD-2258,2025-09-06,CLI-244,Colombia,Estilo de Vida,Set de Teclado Mecánico,264.47,1,10.83,Web,5,264.47,253.64,0.04095,2025,9,2025-09,T3,Alta,1
ORD-2259,2025-08-27,CLI-295,México,Estilo de Vida,Lámpara LED Escritorio,75.3,2,7.23,Web,2,150.6,143.37,0.048008,2025,8,2025-08,T3,Baja,0
ORD-2260,2025-08-17,CLI-384,España,Estilo de Vida,Silla Gaming X,125.0,3,6.36,Tienda Física,5,375.0,368.64,0.01696,2025,8,2025-08,T3,Alta,1
ORD-2261,2025-03-08,CLI-421,España,Estilo de Vida,Lámpara LED Escritorio,53.97,3,11.69,Web,3,161.91,150.22,0.072201,2025,3,2025-03,T1,Media,0
ORD-2262,2025-02-20,CLI-186,Colombia,Tecnología,Smartphone Alpha,382.67,1,31.7,Tienda Física,4,382.67,350.97,0.082839,2025,2,2025-02,T1,Alta,1
ORD-2263,2025-04-07,CLI-205,España,Tecnología,Monitor 4K Curved,455.01,3,31.15,Web,4,1365.03,1333.88,0.02282,2025,4,2025-04,T2,Alta,1
ORD-2264,2025-04-02,CLI-363,España,Estilo de Vida,Botella Térmica Inteligente,171.63,1,3.9,App,3,171.63,167.73,0.022723,2025,4,2025-04,T2,Media,0
ORD-2265,2025-09-21,CLI-220,Chile,Estilo de Vida,Mochila Ergonómica,268.85,3,9.04,Web,5,806.55,797.51,0.011208,2025,9,2025-09,T3,Alta,1
ORD-2266,2025-10-18,CLI-475,España,Estilo de Vida,Set de Teclado Mecánico,233.36,1,8.07,App,5,233.36,225.29,0.034582,2025,10,2025-10,T4,Alta,1
ORD-2267,2025-04-06,CLI-378,España,Estilo de Vida,Mochila Ergonómica,29.08,3,10.28,App,2,87.24,76.96,0.117836,2025,4,2025-04,T2,Baja,0
ORD-2268,2025-03-29,CLI-335,Colombia,Estilo de Vida,Set de Teclado Mecánico,198.16,1,11.88,Web,5,198.16,186.28,0.059952,2025,3,2025-03,T1,Alta,1
ORD-2269,2025-03-19,CLI-234,España,Tecnología,Smartphone Alpha,598.01,2,41.25,Web,3,1196.02,1154.77,0.034489,2025,3,2025-03,T1,Media,0
ORD-2270,2025-10-15,CLI-291,España,Tecnología,Smartphone Alpha,266.65,1,20.77,App,5,266.65,245.88,0.077892,2025,10,2025-10,T4,Alta,1
ORD-2271,2025-04-30,CLI-123,Colombia,Tecnología,Smartphone Alpha,503.81,1,33.15,Tienda Física,2,503.81,470.66,0.065799,2025,4,2025-04,T2,Baja,0
ORD-2272,2025-10-29,CLI-475,Argentina,Estilo de Vida,Set de Teclado Mecánico,212.32,2,6.76,App,4,424.64,417.88,0.015919,2025,10,2025-10,T4,Alta,1
ORD-2273,2025-06-14,CLI-328,España,Tecnología,Smartwatch Series Z,1049.4,2,64.69,App,2,2098.8,2034.11,0.030822,2025,6,2025-06,T2,Baja,0
ORD-2274,2025-07-01,CLI-496,España,Estilo de Vida,Silla Gaming X,91.79,1,9.61,Web,2,91.79,82.18,0.104696,2025,7,2025-07,T3,Baja,0
